,id,utcDate,status,matchday,stage,group,lastUpdated,referees,competition.id,competition.name,competition.area.name,competition.area.code,competition.area.ensignUrl,season.id,season.startDate,season.endDate,season.currentMatchday,season.winner,odds.msg,score.winner,score.duration,score.fullTime.homeTeam,score.fullTime.awayTeam,score.halfTime.homeTeam,score.halfTime.awayTeam,score.extraTime.homeTeam,score.extraTime.awayTeam,score.penalties.homeTeam,score.penalties.awayTeam,homeTeam.id,homeTeam.name,awayTeam.id,awayTeam.name
0,327360,2021-08-14T14:00:00Z,FINISHED,1.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Jonathan Moss,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3.0,0.0,2.0,0.0,,,,,61,Chelsea FC,354,Crystal Palace FC
1,327352,2021-08-22T15:30:00Z,FINISHED,2.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Paul Tierney,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,2.0,0.0,2.0,,,,,57,Arsenal FC,61,Chelsea FC
2,327339,2021-08-28T16:30:00Z,FINISHED,3.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Anthony Taylor,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1.0,1.0,1.0,1.0,,,,,64,Liverpool FC,61,Chelsea FC
3,327330,2021-09-11T16:30:00Z,FINISHED,4.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Stuart Attwell,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3.0,0.0,1.0,0.0,,,,,61,Chelsea FC,58,Aston Villa FC
4,337514,2021-09-14T19:00:00Z,FINISHED,1.0,GROUP_STAGE,GROUP_H,2022-05-08T08:20:12Z,Bartosz Frankowski,2001,UEFA Champions League,Europe,EUR,https://crests.football-data.org/EUR.svg,734,2021-06-22,2022-05-28,7,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1.0,0.0,0.0,0.0,,,,,61,Chelsea FC,731,FK Zenit Sankt-Petersburg
5,327315,2021-09-19T15:30:00Z,FINISHED,5.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Paul Tierney,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,3.0,0.0,0.0,,,,,73,Tottenham Hotspur FC,61,Chelsea FC
6,327310,2021-09-25T11:30:00Z,FINISHED,6.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Michael Oliver,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,1.0,0.0,0.0,,,,,61,Chelsea FC,65,Manchester City FC
7,337511,2021-09-29T19:00:00Z,FINISHED,2.0,GROUP_STAGE,GROUP_H,2022-05-08T08:20:12Z,Jesús Gil,2001,UEFA Champions League,Europe,EUR,https://crests.football-data.org/EUR.svg,734,2021-06-22,2022-05-28,7,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1.0,0.0,0.0,0.0,,,,,109,Juventus FC,61,Chelsea FC
8,327300,2021-10-02T14:00:00Z,FINISHED,7.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Martin Atkinson,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3.0,1.0,1.0,0.0,,,,,61,Chelsea FC,340,Southampton FC
9,327290,2021-10-16T16:30:00Z,FINISHED,8.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Anthony Taylor,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,1.0,0.0,1.0,,,,,402,Brentford FC,61,Chelsea FC
10,337510,2021-10-20T19:00:00Z,FINISHED,3.0,GROUP_STAGE,GROUP_H,2022-05-08T08:20:12Z,François Letexier,2001,UEFA Champions League,Europe,EUR,https://crests.football-data.org/EUR.svg,734,2021-06-22,2022-05-28,7,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,4.0,0.0,2.0,0.0,,,,,61,Chelsea FC,749,Malmö FF
11,327279,2021-10-23T11:30:00Z,FINISHED,9.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Andy Madley,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,7.0,0.0,3.0,0.0,,,,,61,Chelsea FC,68,Norwich City FC
12,327267,2021-10-30T14:00:00Z,FINISHED,10.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Paul Tierney,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,3.0,0.0,0.0,,,,,67,Newcastle United FC,61,Chelsea FC
13,337508,2021-11-02T17:45:00Z,FINISHED,4.0,GROUP_STAGE,GROUP_H,2022-05-08T08:20:12Z,Felix Brych,2001,UEFA Champions League,Europe,EUR,https://crests.football-data.org/EUR.svg,734,2021-06-22,2022-05-28,7,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,1.0,0.0,0.0,,,,,749,Malmö FF,61,Chelsea FC
14,327259,2021-11-06T15:00:00Z,FINISHED,11.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Andre Marriner,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1.0,1.0,1.0,0.0,,,,,61,Chelsea FC,328,Burnley FC
15,327250,2021-11-20T12:30:00Z,FINISHED,12.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Paul Tierney,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,3.0,0.0,2.0,,,,,338,Leicester City FC,61,Chelsea FC
16,337505,2021-11-23T20:00:00Z,FINISHED,5.0,GROUP_STAGE,GROUP_H,2022-05-08T08:20:12Z,Srdjan Jovanovic,2001,UEFA Champions League,Europe,EUR,https://crests.football-data.org/EUR.svg,734,2021-06-22,2022-05-28,7,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,4.0,0.0,1.0,0.0,,,,,61,Chelsea FC,109,Juventus FC
17,327238,2021-11-28T16:30:00Z,FINISHED,13.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Anthony Taylor,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1.0,1.0,0.0,0.0,,,,,61,Chelsea FC,66,Manchester United FC
18,327229,2021-12-01T19:30:00Z,FINISHED,14.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,David Coote,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1.0,2.0,1.0,1.0,,,,,346,Watford FC,61,Chelsea FC
19,327214,2021-12-04T12:30:00Z,FINISHED,15.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Andre Marriner,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3.0,2.0,1.0,2.0,,,,,563,West Ham United FC,61,Chelsea FC
20,337503,2021-12-08T17:45:00Z,FINISHED,6.0,GROUP_STAGE,GROUP_H,2022-05-08T08:20:12Z,Serdar Gözübüyük,2001,UEFA Champions League,Europe,EUR,https://crests.football-data.org/EUR.svg,734,2021-06-22,2022-05-28,7,,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,3.0,3.0,2.0,1.0,,,,,731,FK Zenit Sankt-Petersburg,61,Chelsea FC
21,327208,2021-12-11T15:00:00Z,FINISHED,16.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Chris Kavanagh,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3.0,2.0,1.0,1.0,,,,,61,Chelsea FC,341,Leeds United FC
22,327195,2021-12-16T19:45:00Z,FINISHED,17.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Michael Oliver,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1.0,1.0,0.0,0.0,,,,,61,Chelsea FC,62,Everton FC
23,327183,2021-12-19T14:00:00Z,FINISHED,18.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,David Coote,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,0.0,0.0,0.0,0.0,,,,,76,Wolverhampton Wanderers FC,61,Chelsea FC
24,327182,2021-12-26T17:30:00Z,FINISHED,19.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Martin Atkinson,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1.0,3.0,1.0,1.0,,,,,58,Aston Villa FC,61,Chelsea FC
25,327170,2021-12-29T19:30:00Z,FINISHED,20.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Mike Dean,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1.0,1.0,1.0,0.0,,,,,61,Chelsea FC,397,Brighton & Hove Albion FC
26,327160,2022-01-02T16:30:00Z,FINISHED,21.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Anthony Taylor,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,2.0,2.0,2.0,2.0,,,,,61,Chelsea FC,64,Liverpool FC
27,327148,2022-01-15T12:30:00Z,FINISHED,22.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Craig Pawson,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1.0,0.0,0.0,0.0,,,,,65,Manchester City FC,61,Chelsea FC
28,327131,2022-01-18T20:00:00Z,FINISHED,24.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Kevin Friend,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1.0,1.0,0.0,1.0,,,,,397,Brighton & Hove Albion FC,61,Chelsea FC
29,327140,2022-01-23T16:30:00Z,FINISHED,23.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Paul Tierney,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2.0,0.0,0.0,0.0,,,,,61,Chelsea FC,73,Tottenham Hotspur FC
30,327109,2022-02-19T15:00:00Z,FINISHED,26.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,David Coote,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,1.0,0.0,0.0,,,,,354,Crystal Palace FC,61,Chelsea FC
31,339662,2022-02-22T20:00:00Z,FINISHED,7.0,LAST_16,,2022-05-08T08:20:12Z,Jesús Gil,2001,UEFA Champions League,Europe,EUR,https://crests.football-data.org/EUR.svg,734,2021-06-22,2022-05-28,7,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2.0,0.0,1.0,0.0,,,,,61,Chelsea FC,521,Lille OSC
32,327091,2022-03-05T15:00:00Z,FINISHED,28.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Andre Marriner,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,4.0,0.0,0.0,,,,,328,Burnley FC,61,Chelsea FC
33,327066,2022-03-10T19:30:00Z,FINISHED,30.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Martin Atkinson,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1.0,3.0,0.0,2.0,,,,,68,Norwich City FC,61,Chelsea FC
34,327079,2022-03-13T14:00:00Z,FINISHED,29.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,David Coote,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1.0,0.0,0.0,0.0,,,,,61,Chelsea FC,67,Newcastle United FC
35,339652,2022-03-16T20:00:00Z,FINISHED,7.0,LAST_16,,2022-05-08T08:20:12Z,Davide Massa,2001,UEFA Champions League,Europe,EUR,https://crests.football-data.org/EUR.svg,734,2021-06-22,2022-05-28,7,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1.0,2.0,1.0,1.0,,,,,521,Lille OSC,61,Chelsea FC
36,327055,2022-04-02T14:00:00Z,FINISHED,31.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Andy Madley,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1.0,4.0,0.0,0.0,,,,,61,Chelsea FC,402,Brentford FC
37,391841,2022-04-06T19:00:00Z,FINISHED,,QUARTER_FINALS,,2022-05-08T08:20:12Z,Clément Turpin,2001,UEFA Champions League,Europe,EUR,https://crests.football-data.org/EUR.svg,734,2021-06-22,2022-05-28,7,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1.0,3.0,1.0,2.0,,,,,61,Chelsea FC,86,Real Madrid CF
38,327051,2022-04-09T14:00:00Z,FINISHED,32.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Kevin Friend,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,6.0,0.0,4.0,,,,,340,Southampton FC,61,Chelsea FC
39,391839,2022-04-12T19:00:00Z,FINISHED,,QUARTER_FINALS,,2022-05-08T08:20:12Z,Szymon Marciniak,2001,UEFA Champions League,Europe,EUR,https://crests.football-data.org/EUR.svg,734,2021-06-22,2022-05-28,7,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,EXTRA_TIME,2.0,3.0,0.0,1.0,1.0,0.0,,,86,Real Madrid CF,61,Chelsea FC
40,327120,2022-04-20T18:45:00Z,FINISHED,25.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Jonathan Moss,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,2.0,4.0,2.0,2.0,,,,,61,Chelsea FC,57,Arsenal FC
41,327027,2022-04-24T13:00:00Z,FINISHED,34.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Michael Oliver,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1.0,0.0,0.0,0.0,,,,,61,Chelsea FC,563,West Ham United FC
42,326996,2022-04-28T18:45:00Z,FINISHED,37.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Mike Dean,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1.0,1.0,0.0,0.0,,,,,66,Manchester United FC,61,Chelsea FC
43,327014,2022-05-01T13:00:00Z,FINISHED,35.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Kevin Friend,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1.0,0.0,0.0,0.0,,,,,62,Everton FC,61,Chelsea FC
44,327007,2022-05-07T14:00:00Z,FINISHED,36.0,REGULAR_SEASON,,2022-05-08T08:20:20Z,Peter Bankes,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,2.0,2.0,0.0,0.0,,,,,61,Chelsea FC,76,Wolverhampton Wanderers FC
45,327035,2022-05-11T18:30:00Z,SCHEDULED,33.0,REGULAR_SEASON,,2022-05-05T01:32:02Z,Anthony Taylor,2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,,REGULAR,,,,,,,,,341,Leeds United FC,61,Chelsea FC
46,327099,2022-05-19T19:00:00Z,SCHEDULED,27.0,REGULAR_SEASON,,2022-04-05T00:20:15Z,[],2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,,REGULAR,,,,,,,,,61,Chelsea FC,338,Leicester City FC
47,326988,2022-05-22T15:00:00Z,SCHEDULED,38.0,REGULAR_SEASON,,2021-06-16T14:31:49Z,[],2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,,REGULAR,,,,,,,,,61,Chelsea FC,346,Watford FC
